iage;irace;ideathmon;ideathday;isex;ihispanic;istatenum;iinjury
47;1;4;13;0;1;31;1
55;0;0;0;0;0;31;0
22;0;0;0;0;0;31;0
19;13;3;12;1;5;31;1
1;0;0;0;1;0;31;0
20;0;0;0;1;0;31;0
1;0;0;0;1;0;31;0
2;0;0;0;1;0;31;0
4;0;0;0;1;0;31;0
28;0;0;0;1;0;31;0
18;0;0;0;1;0;31;0
5;1;3;15;1;1;31;1
19;1;3;18;0;1;31;1
51;5;4;24;0;1;31;1
52;5;4;24;1;1;31;1
39;5;8;13;0;1;31;1
37;0;0;0;0;0;31;2
25;1;8;28;0;5;31;1
2;1;8;28;1;5;31;1
56;1;5;7;1;5;31;1
32;0;0;0;1;0;31;4
57;1;5;11;0;1;31;1
51;0;0;0;0;0;31;2
54;1;5;22;1;1;31;1
22;0;0;0;1;0;31;0
32;1;12;4;1;1;31;1
38;5;12;6;0;1;31;1
99;0;0;0;1;0;31;2
22;0;0;0;0;0;31;2
54;1;5;28;0;5;31;1
57;1;5;30;1;1;31;1
20;0;0;0;1;0;31;2
33;1;5;30;0;5;31;1
40;0;0;0;0;0;31;0
85;1;6;9;0;1;31;1
84;0;0;0;1;0;31;0
76;1;10;29;0;1;31;1
28;0;0;0;0;0;31;2
22;5;12;3;0;1;31;1
22;0;0;0;1;0;31;0
19;0;0;0;1;0;31;0
17;1;12;3;0;5;31;1
12;5;12;3;0;1;31;1
20;1;12;6;0;1;31;1
18;0;0;0;1;0;31;0
17;1;12;6;0;5;31;1
19;1;12;6;0;5;31;1
17;0;0;0;1;0;31;0
17;1;12;6;0;5;31;1
40;5;6;3;0;1;31;1
4;0;0;0;1;0;31;2
70;1;12;7;0;1;31;1
70;0;0;0;1;0;31;2
47;0;0;0;0;0;31;0
40;1;12;9;0;5;31;1
28;1;12;9;0;5;31;1
14;0;0;0;0;0;31;2
71;1;12;12;1;1;31;1
57;0;0;0;0;0;31;2
21;0;0;0;1;0;31;0
21;5;12;13;1;1;31;1
43;1;12;13;1;1;31;1
41;0;0;0;0;0;31;0
26;0;0;0;0;0;31;0
53;0;0;0;0;0;31;2
27;0;0;0;0;0;31;0
28;1;12;13;1;5;31;1
3;1;12;13;0;5;31;1
6;0;0;0;0;0;31;4
28;1;12;31;0;1;31;1
50;0;0;0;1;0;31;2
23;0;0;0;1;0;31;0
23;5;12;13;0;1;31;1
25;0;0;0;0;0;31;2
30;5;12;6;0;1;31;1
13;0;0;0;0;0;31;4
15;0;0;0;0;0;31;0
69;1;11;4;0;5;31;1
99;0;0;0;0;0;31;0
19;0;0;0;0;0;31;0
17;0;0;0;0;0;31;0
22;0;0;0;1;0;31;0
99;1;4;24;0;4;31;1
20;0;0;0;1;0;31;4
18;0;0;0;1;0;31;0
16;0;0;0;1;0;31;0
21;0;0;0;0;0;31;4
40;0;0;0;0;0;31;4
21;0;0;0;0;0;31;4
57;1;4;12;1;1;31;1
54;1;12;8;0;1;31;1
38;0;0;0;0;0;31;2
52;0;0;0;0;0;31;2
22;1;12;15;1;5;31;1
27;0;0;0;0;0;31;2
29;0;0;0;0;0;31;4
20;0;0;0;0;0;31;4
25;0;0;0;1;0;31;4
26;0;0;0;0;0;31;4
25;1;4;8;0;1;31;1
44;1;4;4;0;1;31;1
18;0;0;0;0;0;31;2
15;0;0;0;0;0;31;2
46;5;5;4;0;1;31;1
99;0;0;0;2;0;31;2
18;1;6;13;0;1;31;1
41;0;0;0;1;0;31;0
24;0;0;0;0;0;31;0
20;1;12;16;0;5;31;1
37;0;0;0;0;0;31;0
18;1;12;17;1;5;31;1
42;0;0;0;1;0;31;4
26;1;12;18;0;5;31;1
51;0;0;0;0;0;31;2
13;0;0;0;0;0;31;2
43;1;12;18;1;5;31;1
36;0;0;0;1;0;31;4
39;5;12;21;0;1;31;1
57;1;12;21;1;5;31;1
18;0;0;0;0;0;31;2
25;1;12;22;0;1;31;1
25;0;0;0;0;0;31;0
31;0;0;0;0;0;31;0
17;0;0;0;0;0;31;2
10;0;0;0;1;0;31;2
71;0;0;0;0;0;31;0
68;1;12;23;1;1;31;1
35;5;9;18;0;1;31;1
16;0;0;0;0;0;31;4
15;1;4;30;0;5;31;1
18;1;5;19;0;5;31;1
18;0;0;0;0;0;31;0
26;1;12;28;1;1;31;1
27;0;0;0;0;0;31;2
69;1;12;22;1;1;31;1
50;0;0;0;1;0;31;2
99;0;0;0;1;0;31;2
99;0;0;0;1;0;31;2
99;0;0;0;1;0;31;2
32;0;0;0;0;0;31;5
16;1;12;22;0;1;31;1
36;0;0;0;1;0;31;5
69;1;12;23;0;1;31;1
25;0;0;0;0;0;31;2
33;0;0;0;0;0;31;2
19;1;12;23;0;5;31;1
22;0;0;0;0;0;31;2
20;0;0;0;1;0;31;2
48;5;11;18;0;1;31;1
34;0;0;0;2;0;31;4
8;0;0;0;1;0;31;4
99;0;0;0;1;0;31;4
50;0;0;0;0;0;31;0
25;1;12;24;0;1;31;1
58;1;12;24;1;5;31;1
23;0;0;0;0;0;31;4
25;0;0;0;0;0;31;4
51;1;12;25;0;1;31;1
26;1;12;26;0;1;31;1
28;0;0;0;1;0;31;2
32;5;12;26;0;1;31;1
18;1;5;30;1;1;31;1
44;0;0;0;0;0;31;2
24;0;0;0;0;0;31;2
54;0;0;0;0;0;31;2
53;0;0;0;0;0;31;4
48;1;3;24;0;4;31;1
65;0;0;0;0;0;31;2
69;0;0;0;0;0;31;2
39;1;12;28;0;5;31;1
64;0;0;0;0;0;31;2
30;1;12;29;0;1;31;1
21;1;12;31;0;1;31;1
35;1;12;31;0;1;31;1
35;1;12;31;0;1;31;1
55;0;0;0;0;0;31;2
55;1;12;31;0;1;31;1
44;0;0;0;0;0;31;2
23;0;0;0;0;0;31;0
32;1;12;30;1;5;31;1
30;0;0;0;1;0;31;2
4;1;12;31;1;1;31;1
58;0;0;0;0;0;31;0
41;0;0;0;0;0;31;2
33;0;0;0;0;0;31;0
55;1;12;8;0;5;31;1
88;1;12;23;0;1;31;1
28;0;0;0;1;0;31;2
41;5;5;12;0;1;31;1
38;0;0;0;0;0;31;2
52;5;5;16;1;1;31;1
52;0;0;0;0;0;31;4
36;1;5;16;1;1;31;1
55;1;5;19;0;5;31;1
51;0;0;0;0;0;31;2
21;1;5;21;0;5;31;1
32;1;5;25;1;1;31;1
72;0;0;0;0;0;31;0
37;1;6;8;0;1;31;1
19;0;0;0;1;0;31;0
17;0;0;0;0;0;31;0
16;1;6;24;0;1;31;1
18;1;6;28;0;1;31;1
17;0;0;0;0;0;31;4
24;0;0;0;0;0;31;2
64;0;0;0;0;0;31;0
59;1;6;29;0;5;31;1
16;1;7;13;0;1;31;1
61;0;0;0;1;0;31;2
61;0;0;0;0;0;31;2
56;5;5;14;0;1;31;1
58;5;5;14;0;1;31;1
55;5;4;1;0;1;31;1
26;0;0;0;0;0;31;2
19;5;5;4;0;1;31;1
61;0;0;0;1;0;31;2
31;0;0;0;1;0;31;2
4;0;0;0;1;0;31;2
1;0;0;0;1;0;31;2
39;5;5;7;0;1;31;1
20;0;0;0;0;0;31;2
48;0;0;0;0;0;31;3
51;0;0;0;1;0;31;0
18;1;1;4;0;5;31;1
16;0;0;0;1;0;31;0
55;5;1;15;0;1;31;1
53;0;0;0;0;0;31;2
56;1;1;27;0;1;31;1
20;0;0;0;0;0;31;2
36;5;3;26;0;1;31;1
44;5;3;26;0;1;31;1
99;0;0;0;0;0;31;0
42;0;0;0;1;0;31;0
13;0;0;0;0;0;31;0
15;0;0;0;1;0;31;0
23;3;4;8;0;1;31;1
50;0;0;0;1;0;31;2
99;0;0;0;0;0;31;5
33;5;4;21;0;1;31;1
33;0;0;0;0;0;31;0
58;1;4;24;0;1;31;1
54;1;4;24;1;1;31;1
54;0;0;0;0;0;31;2
30;1;4;27;0;1;31;1
32;0;0;0;1;0;31;0
24;0;0;0;1;0;31;0
6;0;0;0;1;0;31;0
8;1;4;29;0;5;31;1
25;0;0;0;1;0;31;0
27;0;0;0;0;0;31;2
22;5;5;21;0;1;31;1
83;0;0;0;1;0;31;4
86;1;5;4;0;1;31;1
57;0;0;0;1;0;31;2
68;0;0;0;0;0;31;2
55;1;5;22;1;1;31;1
12;0;0;0;1;0;31;0
40;0;0;0;0;0;31;2
24;0;0;0;1;0;31;4
29;1;5;23;0;5;31;1
43;1;5;28;0;5;31;1
39;0;0;0;0;0;31;2
35;1;6;8;0;5;31;1
53;0;0;0;1;0;31;2
32;1;6;11;1;5;31;1
38;1;6;11;0;5;31;1
1;1;6;11;0;5;31;1
12;1;6;11;1;5;31;1
6;0;0;0;0;0;31;0
64;1;6;19;0;1;31;1
34;0;0;0;0;0;31;2
38;0;0;0;0;0;31;2
24;0;0;0;0;0;31;2
34;2;6;25;1;1;31;1
39;0;0;0;1;0;31;0
46;5;6;27;0;1;31;1
54;5;6;27;0;1;31;1
44;5;6;27;1;1;31;1
35;1;7;3;0;5;31;1
53;5;3;23;0;1;31;1
51;0;0;0;0;0;31;2
48;5;5;11;1;1;31;1
19;0;0;0;0;0;31;2
20;0;0;0;0;0;31;0
34;1;6;7;0;1;31;1
13;0;0;0;1;0;31;4
16;0;0;0;0;0;31;4
16;1;7;12;1;5;31;1
0;0;0;0;1;0;31;4
41;1;7;15;0;1;31;1
16;0;0;0;0;0;31;0
14;1;7;2;0;5;31;1
49;0;0;0;0;0;31;2
12;0;0;0;0;0;31;2
30;0;0;0;1;0;31;2
36;1;7;17;1;4;31;1
34;1;7;17;1;4;31;1
34;1;7;17;0;4;31;1
11;1;7;17;0;4;31;1
46;0;0;0;0;0;31;2
30;0;0;0;1;0;31;2
69;0;0;0;0;0;31;2
24;0;0;0;0;0;31;2
68;1;7;25;0;1;31;1
67;0;0;0;0;0;31;2
75;1;7;26;0;1;31;1
62;0;0;0;1;0;31;2
42;1;7;31;1;1;31;1
13;0;0;0;1;0;31;0
72;1;7;31;1;1;31;1
36;1;7;31;0;1;31;1
34;1;7;31;1;1;31;1
13;0;0;0;0;0;31;0
82;1;7;31;1;1;31;1
10;0;0;0;0;0;31;0
41;0;0;0;0;0;31;2
20;5;7;17;0;1;31;1
79;1;7;18;2;1;31;1
42;0;0;0;1;0;31;4
47;1;7;19;0;5;31;1
25;0;0;0;0;0;31;2
37;0;0;0;0;0;31;4
18;0;0;0;1;0;31;0
23;0;0;0;0;0;31;0
48;1;7;22;1;5;31;1
9;0;0;0;0;0;31;2
49;0;0;0;0;0;31;0
0;0;0;0;0;0;31;4
57;1;7;22;0;5;31;1
32;1;7;24;0;1;31;1
99;0;0;0;0;0;31;0
22;1;7;21;0;5;31;1
26;1;7;21;0;5;31;1
21;1;7;21;0;5;31;1
19;0;0;0;1;0;31;0
53;1;7;8;0;5;31;1
53;1;7;30;0;5;31;1
51;0;0;0;1;0;31;0
27;0;0;0;0;0;31;2
25;5;10;25;1;1;31;1
19;1;6;19;1;5;31;1
40;0;0;0;1;0;31;0
47;0;0;0;0;0;31;4
35;0;0;0;1;0;31;0
5;0;0;0;0;0;31;4
11;0;0;0;1;0;31;4
12;0;0;0;1;0;31;0
3;1;7;2;1;5;31;1
18;0;0;0;1;0;31;2
47;0;0;0;1;0;31;2
18;0;0;0;0;0;31;3
62;0;0;0;0;0;31;2
23;1;7;24;0;5;31;1
17;0;0;0;0;0;31;2
26;0;0;0;1;0;31;4
24;1;7;14;0;5;31;1
31;0;0;0;0;0;31;4
33;0;0;0;1;0;31;0
19;0;0;0;0;0;31;2
22;1;7;16;0;1;31;1
17;0;0;0;0;0;31;0
46;1;7;13;0;1;31;1
52;0;0;0;1;0;31;0
36;0;0;0;0;0;31;0
59;1;1;9;0;1;31;1
27;0;0;0;0;0;31;0
54;1;4;10;0;1;31;1
52;0;0;0;0;0;31;2
46;0;0;0;0;0;31;2
60;0;0;0;1;0;31;2
64;0;0;0;1;0;31;2
59;0;0;0;0;0;31;2
48;1;4;10;0;1;31;1
26;0;0;0;0;0;31;2
61;0;0;0;0;0;31;2
57;1;5;6;1;1;31;1
59;0;0;0;0;0;31;0
51;1;7;25;0;5;31;1
18;0;0;0;0;0;31;4
25;0;0;0;1;0;31;4
91;1;7;31;0;1;31;1
55;0;0;0;0;0;31;2
53;0;0;0;0;0;31;0
53;0;0;0;1;0;31;4
17;2;7;1;0;1;31;1
16;1;7;1;1;1;31;1
63;1;7;26;0;1;31;1
63;0;0;0;0;0;31;0
35;1;7;25;1;5;31;1
35;0;0;0;1;0;31;0
40;1;7;26;0;1;31;1
8;0;0;0;0;0;31;2
58;1;7;13;1;1;31;1
83;1;7;13;1;1;31;1
13;0;0;0;1;0;31;2
53;1;7;16;0;5;31;1
50;0;0;0;0;0;31;0
44;5;7;24;1;1;31;1
19;1;6;4;0;5;31;1
30;0;0;0;1;0;31;2
16;0;0;0;0;0;31;0
16;1;7;1;0;1;31;1
13;0;0;0;1;0;31;0
99;0;0;0;0;0;31;4
39;1;7;10;0;5;31;1
37;1;7;10;0;4;31;1
66;0;0;0;0;0;31;2
54;1;8;31;0;1;31;1
99;0;0;0;2;0;31;5
50;1;7;15;0;1;31;1
66;0;0;0;0;0;31;0
56;2;6;22;0;1;31;1
18;0;0;0;0;0;31;0
76;0;0;0;0;0;31;0
56;0;0;0;0;0;31;2
52;0;0;0;0;0;31;2
45;1;8;5;0;1;31;1
38;5;1;26;0;1;31;1
16;5;1;28;0;1;31;1
18;0;0;0;0;0;31;2
17;0;0;0;0;0;31;2
18;0;0;0;0;0;31;2
14;0;0;0;0;0;31;0
26;0;0;0;0;0;31;4
35;0;0;0;0;0;31;0
25;1;2;13;0;5;31;1
40;1;6;11;0;1;31;1
99;0;0;0;2;0;31;5
29;1;11;14;0;1;31;1
19;1;5;7;0;5;31;1
99;0;0;0;2;0;31;2
58;1;7;27;1;1;31;1
49;0;0;0;1;0;31;0
19;0;0;0;0;0;31;5
21;0;0;0;0;0;31;5
26;0;0;0;0;0;31;5
99;0;0;0;0;0;31;5
99;0;0;0;0;0;31;5
19;0;0;0;0;0;31;5
23;0;0;0;0;0;31;5
23;0;0;0;0;0;31;5
21;0;0;0;0;0;31;5
21;1;4;13;1;4;31;1
20;0;0;0;0;0;31;5
99;0;0;0;0;0;31;2
28;0;0;0;1;0;31;5
20;0;0;0;0;0;31;5
20;0;0;0;1;0;31;5
22;0;0;0;0;0;31;5
26;5;12;6;0;1;31;1
24;0;0;0;0;0;31;0
16;1;11;22;0;1;31;1
59;1;7;28;0;1;31;1
55;0;0;0;0;0;31;2
40;0;0;0;0;0;31;2
58;1;4;28;0;5;31;1
79;0;0;0;0;0;31;2
48;1;4;7;0;1;31;1
21;1;2;9;0;5;31;1
21;0;0;0;0;0;31;2
38;0;0;0;0;0;31;4
21;1;2;25;0;5;31;1
32;0;0;0;0;0;31;2
55;0;0;0;0;0;31;2
60;0;0;0;0;0;31;2
49;0;0;0;0;0;31;2
79;1;7;15;1;1;31;1
61;1;5;21;0;1;31;1
27;0;0;0;0;0;31;0
23;1;5;30;1;5;31;1
65;0;0;0;1;0;31;4
65;1;3;26;0;1;31;1
28;0;0;0;1;0;31;6
73;1;2;27;0;5;31;1
40;0;0;0;0;0;31;2
20;1;2;13;0;5;31;1
67;0;0;0;1;0;31;2
18;1;7;20;0;5;31;1
72;0;0;0;0;0;31;2
19;0;0;0;0;0;31;0
23;0;0;0;1;0;31;4
23;0;0;0;1;0;31;0
19;5;5;25;1;1;31;1
6;1;5;22;0;1;31;1
41;0;0;0;0;0;31;0
7;0;0;0;1;0;31;4
54;1;3;29;1;5;31;1
17;0;0;0;1;0;31;0
11;1;3;29;1;5;31;1
55;0;0;0;1;0;31;2
12;0;0;0;1;0;31;4
50;0;0;0;0;0;31;2
4;0;0;0;1;0;31;4
23;1;3;29;0;5;31;1
36;0;0;0;0;0;31;2
34;0;0;0;1;0;31;4
54;1;3;29;0;5;31;1
83;0;0;0;1;0;31;0
83;1;7;15;0;1;31;1
4;0;0;0;0;0;31;2
75;0;0;0;0;0;31;2
24;5;6;26;0;1;31;1
22;5;6;25;0;1;31;1
48;0;0;0;0;0;31;0
99;0;0;0;0;0;31;4
62;0;0;0;1;0;31;2
21;5;2;14;0;1;31;1
42;0;0;0;1;0;31;2
79;1;1;30;1;5;31;1
21;0;0;0;1;0;31;2
18;0;0;0;1;0;31;2
47;0;0;0;1;0;31;0
74;1;2;5;1;5;31;1
57;0;0;0;0;0;31;2
57;0;0;0;1;0;31;0
6;1;5;27;1;1;31;1
48;1;3;9;0;1;31;1
36;0;0;0;1;0;31;2
21;1;5;22;0;1;31;1
47;1;6;15;1;1;31;1
40;0;0;0;0;0;31;4
83;1;6;20;1;1;31;1
17;0;0;0;0;0;31;0
17;0;0;0;1;0;31;0
17;1;7;20;1;1;31;1
51;0;0;0;0;0;31;2
37;1;10;14;1;1;31;1
56;0;0;0;1;0;31;0
58;1;11;10;0;5;31;1
35;1;9;20;0;5;31;1
20;0;0;0;0;0;31;2
57;1;8;19;0;1;31;1
17;0;0;0;0;0;31;2
22;1;12;14;0;5;31;1
21;0;0;0;0;0;31;2
21;0;0;0;0;0;32;0
23;0;0;0;0;0;32;0
28;0;0;0;1;0;32;0
28;1;1;1;0;2;32;1
37;3;1;1;0;2;32;1
19;1;1;1;0;2;32;1
51;0;0;0;0;0;32;2
20;3;1;2;0;2;32;1
20;0;0;0;0;0;32;4
74;3;1;11;1;2;32;1
64;3;1;4;0;2;32;1
30;0;0;0;0;0;32;2
19;0;0;0;0;0;32;2
17;2;1;8;0;2;32;1
15;0;0;0;0;0;32;0
49;0;0;0;0;0;32;2
55;3;1;8;1;2;32;1
43;0;0;0;0;0;32;2
30;3;1;8;0;2;32;1
44;0;0;0;0;0;32;4
18;0;0;0;0;0;32;2
18;0;0;0;1;0;32;2
76;0;0;0;0;0;32;2
75;1;1;9;1;1;32;1
81;0;0;0;0;0;32;0
82;1;1;11;1;2;32;1
23;0;0;0;0;0;32;3
48;1;1;11;0;5;32;1
99;0;0;0;2;0;32;5
57;0;0;0;0;0;32;2
60;8;1;20;0;1;32;1
45;0;0;0;0;0;32;2
44;0;0;0;0;0;32;4
64;1;1;20;1;2;32;1
67;0;0;0;0;0;32;4
62;0;0;0;1;0;32;4
30;3;1;21;1;2;32;1
1;0;0;0;0;0;32;3
23;0;0;0;0;0;32;0
51;2;1;22;0;1;32;1
42;0;0;0;0;0;32;4
67;1;1;23;0;1;32;1
67;0;0;0;1;0;32;4
72;1;1;25;1;2;32;1
17;0;0;0;1;0;32;4
16;3;1;30;1;2;32;1
81;1;1;31;1;2;32;1
49;0;0;0;0;0;32;4
50;0;0;0;0;0;32;3
27;1;1;29;0;1;32;1
99;0;0;0;2;0;32;5
36;1;1;2;0;2;32;1
46;3;1;1;0;2;32;1
20;1;1;1;0;1;32;1
63;3;1;10;0;2;32;1
29;0;0;0;0;0;32;4
27;0;0;0;0;0;32;2
22;0;0;0;1;0;32;2
50;3;1;11;1;2;32;1
34;0;0;0;0;0;32;2
47;0;0;0;1;0;32;0
48;3;1;12;0;2;32;1
22;0;0;0;0;0;32;3
24;3;1;15;0;2;32;1
23;0;0;0;0;0;32;4
39;1;1;13;1;2;32;1
56;0;0;0;1;0;32;4
76;1;1;14;0;1;32;1
35;0;0;0;0;0;32;3
34;0;0;0;0;0;32;4
44;3;2;4;0;2;32;1
81;1;2;3;1;2;32;1
68;0;0;0;1;0;32;2
92;3;2;4;0;2;32;1
28;0;0;0;0;0;32;4
41;0;0;0;0;0;32;2
17;0;0;0;1;0;32;2
18;1;2;5;0;2;32;1
19;0;0;0;0;0;32;4
18;1;2;5;0;1;32;1
15;1;2;5;1;2;32;1
22;0;0;0;1;0;32;4
27;2;2;5;0;2;32;1
44;0;0;0;0;0;32;4
16;0;0;0;0;0;32;4
14;0;0;0;1;0;32;4
41;0;0;0;0;0;32;4
72;3;2;6;0;2;32;1
21;0;0;0;0;0;32;4
22;0;0;0;0;0;32;2
19;3;2;6;0;5;32;1
19;0;0;0;0;0;32;4
17;1;2;6;0;2;32;1
38;1;2;6;0;2;32;1
99;0;0;0;2;0;32;5
68;3;2;7;0;2;32;1
25;0;0;0;0;0;32;3
50;0;0;0;1;0;32;2
24;0;0;0;0;0;32;2
20;0;0;0;0;0;32;2
20;0;0;0;1;0;32;2
1;0;0;0;1;0;32;2
23;1;2;7;0;2;32;1
36;0;0;0;0;0;32;4
80;0;0;0;1;0;32;4
85;3;2;10;1;2;32;1
27;0;0;0;0;0;32;2
46;0;0;0;0;0;32;3
79;0;0;0;1;0;32;4
69;3;2;11;0;2;32;1
45;0;0;0;1;0;32;0
56;3;2;11;0;2;32;1
42;2;2;11;1;2;32;1
24;0;0;0;0;0;32;2
38;3;2;11;1;2;32;1
71;3;2;12;0;2;32;1
99;0;0;0;2;0;32;5
34;0;0;0;0;0;32;0
30;1;2;12;0;5;32;1
27;0;0;0;0;0;32;2
23;0;0;0;0;0;32;3
53;0;0;0;1;0;32;3
24;1;2;18;0;1;32;1
40;0;0;0;1;0;32;0
42;1;2;18;1;5;32;1
28;0;0;0;0;0;32;3
24;0;0;0;0;0;32;2
24;1;2;19;0;1;32;1
20;0;0;0;0;0;32;2
19;0;0;0;0;0;32;3
16;3;2;20;1;2;32;1
64;1;2;19;0;1;32;1
21;1;2;20;0;2;32;1
20;3;2;20;1;2;32;1
31;3;2;28;0;2;32;1
38;1;3;3;0;2;32;1
39;0;0;0;0;0;32;2
24;0;0;0;0;0;32;4
45;1;2;28;0;2;32;1
48;0;0;0;0;0;32;3
85;3;1;12;0;2;32;1
47;1;1;11;0;2;32;1
19;3;1;21;0;2;32;1
38;3;3;23;1;2;32;1
49;0;0;0;1;0;32;4
39;1;3;26;0;1;32;1
23;1;3;26;0;2;32;1
26;1;3;27;0;5;32;1
21;3;3;26;0;2;32;1
64;3;3;28;1;2;32;1
22;0;0;0;0;0;32;0
39;3;3;27;0;2;32;1
38;0;0;0;0;0;32;2
42;3;2;18;0;2;32;1
17;0;0;0;0;0;32;2
71;3;2;27;0;2;32;1
18;0;0;0;0;0;32;2
18;0;0;0;0;0;32;2
21;3;2;28;0;2;32;1
25;0;0;0;0;0;32;4
21;0;0;0;0;0;32;4
19;3;3;13;0;2;32;1
48;0;0;0;1;0;32;2
99;0;0;0;1;0;32;2
15;1;3;17;1;1;32;1
50;0;0;0;0;0;32;2
26;0;0;0;0;0;32;2
21;0;0;0;0;0;32;2
88;1;4;1;0;1;32;1
17;0;0;0;1;0;32;4
17;0;0;0;1;0;32;2
15;0;0;0;0;0;32;2
17;0;0;0;1;0;32;2
46;0;0;0;0;0;32;4
50;0;0;0;0;0;32;4
47;1;4;2;0;1;32;1
33;0;0;0;0;0;32;2
22;0;0;0;0;0;32;2
20;3;4;3;0;2;32;1
27;0;0;0;1;0;32;4
22;0;0;0;1;0;32;4
84;1;4;3;0;1;32;1
59;3;4;3;0;2;32;1
82;1;1;15;0;1;32;1
61;1;4;8;1;2;32;1
39;1;4;16;0;2;32;1
35;1;4;17;0;2;32;1
59;0;0;0;1;0;32;2
57;3;4;17;0;2;32;1
22;1;4;17;0;1;32;1
21;0;0;0;0;0;32;0
57;3;4;20;1;2;32;1
77;1;4;5;1;1;32;1
19;0;0;0;1;0;32;4
15;1;2;7;0;2;32;1
19;0;0;0;0;0;32;2
81;3;3;8;0;2;32;1
81;0;0;0;1;0;32;2
38;0;0;0;1;0;32;2
77;0;0;0;0;0;32;4
90;3;3;6;0;2;32;1
73;0;0;0;1;0;32;3
31;0;0;0;0;0;32;2
22;3;2;13;0;2;32;1
78;1;1;4;1;1;32;1
34;0;0;0;0;0;32;2
69;3;2;19;0;2;32;1
23;3;1;5;1;2;32;1
81;1;3;4;1;2;32;1
49;0;0;0;1;0;32;4
27;0;0;0;0;0;32;4
39;0;0;0;1;0;32;4
7;3;3;6;1;2;32;1
22;3;3;6;0;2;32;1
48;3;1;6;1;2;32;1
53;0;0;0;1;0;32;3
18;1;3;11;0;2;32;1
29;1;3;20;0;1;32;1
87;1;3;29;1;2;32;1
31;0;0;0;0;0;32;2
26;0;0;0;0;0;32;2
24;3;1;7;1;2;32;1
22;0;0;0;0;0;32;2
64;0;0;0;1;0;32;4
64;0;0;0;0;0;32;4
79;1;4;19;1;2;32;1
99;3;4;30;0;5;32;1
99;0;0;0;2;0;32;5
43;0;0;0;1;0;32;2
45;2;4;20;0;2;32;1
21;2;1;6;0;2;32;1
46;0;0;0;0;0;32;2
81;3;1;6;1;2;32;1
48;0;0;0;0;0;32;2
83;1;4;21;1;1;32;1
38;0;0;0;0;0;32;2
52;1;1;11;0;1;32;1
93;3;4;21;0;2;32;1
76;0;0;0;0;0;32;4
70;3;1;12;1;2;32;1
43;0;0;0;0;0;32;4
45;0;0;0;0;0;32;2
28;1;4;23;0;1;32;1
22;0;0;0;0;0;32;4
76;1;3;24;1;2;32;1
61;1;3;19;0;2;32;1
27;3;3;30;0;2;32;1
31;0;0;0;0;0;32;2
99;0;0;0;0;0;32;2
99;0;0;0;0;0;32;2
35;0;0;0;0;0;32;0
68;1;3;30;0;2;32;1
66;0;0;0;1;0;32;4
23;3;4;4;0;2;32;1
24;0;0;0;0;0;32;2
19;0;0;0;0;0;32;2
76;1;1;13;0;1;32;1
25;0;0;0;1;0;32;0
25;0;0;0;1;0;32;3
24;3;4;9;0;2;32;1
86;3;1;14;0;2;32;1
36;0;0;0;0;0;32;0
75;1;1;18;0;2;32;1
73;0;0;0;1;0;32;3
17;0;0;0;0;0;32;4
17;0;0;0;0;0;32;2
42;1;1;15;0;1;32;1
27;0;0;0;0;0;32;2
44;0;0;0;1;0;32;4
16;0;0;0;0;0;32;3
67;1;1;16;1;1;32;1
54;1;1;17;0;1;32;1
50;0;0;0;0;0;32;3
19;0;0;0;0;0;32;0
20;3;1;17;0;2;32;1
58;0;0;0;1;0;32;3
28;0;0;0;0;0;32;2
41;0;0;0;0;0;32;2
17;0;0;0;0;0;32;3
17;1;1;18;1;1;32;1
79;3;1;23;1;2;32;1
50;0;0;0;0;0;32;2
78;1;1;18;0;2;32;1
34;0;0;0;0;0;32;2
46;0;0;0;0;0;32;2
43;1;1;25;0;2;32;1
22;0;0;0;0;0;32;2
38;3;1;27;0;2;32;1
43;0;0;0;1;0;32;3
59;3;1;27;1;2;32;1
44;0;0;0;0;0;32;3
32;0;0;0;1;0;32;3
4;0;0;0;0;0;32;4
60;3;1;27;0;2;32;1
45;1;1;29;1;2;32;1
32;0;0;0;1;0;32;3
42;0;0;0;1;0;32;3
48;0;0;0;1;0;32;3
42;0;0;0;1;0;32;4
40;3;1;29;1;2;32;1
39;3;1;2;1;2;32;1
35;3;1;2;1;2;32;1
42;0;0;0;0;0;32;0
42;0;0;0;0;0;32;4
24;3;1;3;0;2;32;1
71;0;0;0;0;0;32;2
46;3;1;4;0;2;32;1
20;0;0;0;0;0;32;2
19;0;0;0;0;0;32;3
19;0;0;0;1;0;32;2
21;3;1;9;0;2;32;1
22;0;0;0;0;0;32;2
23;0;0;0;0;0;32;2
17;0;0;0;0;0;32;3
17;3;1;9;0;2;32;1
14;0;0;0;1;0;32;3
44;0;0;0;0;0;32;2
24;0;0;0;0;0;32;3
22;3;1;15;0;2;32;1
35;0;0;0;1;0;32;3
35;3;1;17;1;2;32;1
83;3;1;20;0;2;32;1
49;0;0;0;0;0;32;2
25;3;1;21;0;2;32;1
10;3;1;23;1;2;32;1
99;0;0;0;2;0;32;5
22;3;1;24;0;2;32;1
57;0;0;0;0;0;32;0
32;3;1;25;0;2;32;1
6;3;2;5;0;2;32;1
27;0;0;0;0;0;32;2
50;3;1;27;0;2;32;1
58;0;0;0;0;0;32;4
42;1;1;29;0;1;32;1
24;0;0;0;0;0;32;4
42;0;0;0;1;0;32;0
46;3;1;29;0;2;32;1
