sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
0;28;0;0;1;0;2;10;0
1;19;0;0;14;0;2;4;0
0;45;1;1;1;0;2;8;0
0;26;0;0;0;0;2;0;0
1;33;0;0;4;0;2;5;0
1;54;0;1;3;0;2;1;1
1;23;0;0;5;0;2;1;0
0;43;0;1;1;0;5;5;1
1;37;0;0;4;22;2;13;0
0;31;0;1;7;4;2;4;0
0;56;0;1;14;0;5;1;0
0;25;0;0;2;0;2;10;0
1;17;1;0;2;0;2;4;0
1;37;0;6;1;0;2;0;0
0;60;0;1;9;0;2;9;0
1;59;0;3;0;0;3;1;0
0;59;0;1;1;0;3;10;1
0;46;0;1;10;0;1;3;1
0;24;0;0;1;0;2;10;0
1;29;0;1;1;0;2;4;1
1;33;0;2;9;0;1;4;0
0;23;0;0;5;0;0;11;0
0;20;0;0;5;35;2;0;0
1;60;0;6;1;0;2;4;0
1;44;4;0;12;21;2;5;0
0;18;0;0;1;0;2;6;0
1;52;1;0;14;0;3;4;0
0;31;0;2;1;0;2;10;0
1;30;0;6;0;0;2;3;1
0;33;0;1;1;0;2;2;0
1;20;0;0;5;0;2;4;0
1;33;1;4;9;0;2;0;0
1;25;1;0;1;0;2;4;0
1;63;0;4;1;0;2;10;0
0;63;0;6;5;0;1;1;0
1;43;0;4;1;0;2;5;0
1;58;0;6;2;0;2;8;0
1;35;0;0;9;0;2;0;1
0;42;0;1;5;0;2;1;1
0;20;0;0;5;0;4;11;0
0;35;0;2;1;0;2;10;0
0;62;0;1;4;0;2;1;0
1;41;0;2;1;0;2;10;0
1;43;0;1;0;0;1;3;0
0;19;0;0;14;0;2;8;0
1;46;0;0;1;0;2;0;0
0;47;0;1;0;0;2;3;1
0;36;0;1;0;0;1;1;1
1;45;1;0;6;0;2;0;0
0;48;0;1;12;0;2;10;0
1;29;2;0;6;0;2;0;0
0;48;0;1;0;0;0;1;1
1;36;1;2;1;0;2;5;0
0;58;0;1;2;0;2;10;0
1;43;1;0;1;0;2;0;0
0;59;0;1;0;0;2;10;0
0;42;0;1;0;0;2;1;0
0;33;0;1;9;0;3;9;1
0;23;0;0;5;0;3;12;0
0;21;0;0;5;0;2;2;0
1;48;4;2;11;21;2;8;0
0;32;0;1;1;0;4;10;0
0;31;0;1;5;0;2;0;1
1;66;0;6;3;0;4;3;0
0;23;0;0;0;0;4;0;0
1;52;0;1;5;0;2;0;1
0;17;0;0;2;0;2;2;0
0;35;0;1;5;0;2;5;1
0;39;0;1;8;0;2;3;1
1;24;0;0;5;0;2;0;0
0;45;2;1;1;28;2;4;1
0;25;0;0;1;0;2;10;0
0;29;1;0;0;0;3;3;0
0;56;0;1;0;0;2;0;1
0;34;0;2;1;0;1;7;0
0;64;0;2;1;0;4;10;1
0;27;0;1;1;0;2;0;0
0;47;0;2;1;0;2;8;0
0;36;0;1;0;0;2;9;1
0;44;0;2;1;0;3;8;0
1;31;1;0;1;0;2;7;0
1;23;0;1;1;0;2;0;0
0;45;0;1;5;0;4;3;1
0;31;0;0;1;0;4;8;0
0;45;0;1;12;0;2;10;0
0;33;0;1;6;0;2;3;1
1;33;0;1;3;0;4;3;0
1;30;0;1;5;0;1;0;1
0;25;0;0;5;0;2;8;0
0;70;0;1;3;0;1;1;1
0;22;0;0;4;0;2;6;0
0;30;0;1;0;0;2;5;1
0;46;0;1;6;0;2;1;1
0;43;0;1;14;0;1;6;0
1;37;0;0;7;0;2;8;0
0;59;0;1;5;0;5;1;1
0;51;0;0;1;0;1;7;0
0;47;2;1;0;28;2;1;0
0;36;0;1;5;0;2;1;0
0;73;0;1;11;0;4;3;0
1;32;0;0;3;0;4;3;0
0;34;0;1;1;0;2;5;0
0;51;3;1;1;0;4;6;0
1;20;0;0;1;0;2;8;0
0;57;4;1;5;4;2;4;0
0;19;0;0;5;0;2;4;0
0;45;0;1;14;0;2;5;1
0;55;0;1;12;0;2;10;0
0;60;3;1;5;0;2;10;0
0;19;0;0;1;0;2;7;0
0;35;0;1;1;0;2;9;0
1;20;0;0;1;0;2;8;0
0;34;1;0;0;0;4;3;0
0;26;0;1;10;0;2;3;1
1;73;0;6;5;0;3;9;0
0;27;0;1;3;0;2;3;0
0;37;0;0;9;0;1;7;0
0;73;0;1;1;0;1;5;0
0;46;0;1;9;0;3;9;1
0;36;0;0;1;0;4;0;0
0;54;0;1;1;0;1;7;1
0;49;0;1;2;0;2;4;0
0;68;0;1;1;0;4;7;0
0;34;0;0;0;0;2;1;0
0;30;1;0;9;0;2;3;0
0;28;0;0;0;0;2;5;0
0;28;0;1;2;0;2;1;1
0;25;0;1;5;0;4;4;0
0;26;2;0;5;11;2;8;0
0;40;0;1;5;0;2;9;1
1;32;0;2;1;0;4;0;0
1;18;0;0;14;0;2;13;0
0;36;1;1;0;0;2;3;0
1;26;0;0;0;0;2;3;0
1;24;0;0;1;0;2;3;0
0;90;0;1;1;0;4;4;0
1;20;0;0;5;4;2;0;0
0;27;0;4;0;0;2;9;0
1;58;0;2;0;0;4;3;0
0;37;0;1;3;0;2;1;1
0;28;0;0;1;0;2;1;0
1;36;0;2;0;0;4;3;0
0;45;0;1;1;0;4;10;1
0;23;0;0;1;0;2;5;0
0;69;0;1;1;0;4;1;0
0;58;0;1;1;0;1;1;0
0;22;0;0;1;0;2;0;0
0;58;0;1;0;0;1;7;0
0;53;0;1;5;0;3;11;1
0;44;0;1;1;0;5;7;0
0;31;0;0;12;0;2;4;0
1;46;4;2;0;5;2;8;0
0;48;0;1;1;0;2;4;0
1;46;0;4;5;0;3;0;0
1;43;1;0;4;0;2;8;0
1;43;0;2;5;0;2;0;0
0;17;0;0;12;0;5;5;0
0;20;0;0;5;0;2;5;0
1;22;0;0;5;0;2;3;0
1;35;0;2;5;0;2;4;0
0;29;0;0;0;0;2;9;0
0;25;0;0;1;0;2;10;0
0;54;0;1;12;0;2;8;0
1;23;0;1;5;0;2;5;0
1;36;4;4;11;4;2;13;0
0;26;0;1;1;0;1;10;0
0;25;0;0;1;0;4;4;0
1;46;0;2;4;0;2;4;0
1;41;0;2;5;0;2;10;0
0;31;0;0;1;0;2;3;0
0;48;0;1;3;0;3;3;1
1;52;1;2;3;0;5;1;0
0;22;0;0;1;0;3;2;0
0;18;0;0;1;0;2;10;0
1;46;0;0;5;0;2;0;0
0;34;0;0;5;0;4;11;0
0;30;3;1;1;0;3;12;0
0;31;0;0;2;0;2;4;0
0;21;0;1;1;0;2;10;0
0;41;0;2;1;0;1;5;0
0;45;0;1;0;0;0;1;1
0;30;0;0;0;0;0;0;0
0;21;0;0;4;4;2;4;0
1;44;0;2;5;0;2;5;0
1;54;0;2;2;0;2;10;1
0;36;0;1;1;0;2;10;1
0;50;0;0;0;0;2;1;1
1;26;1;0;0;0;2;3;0
0;47;0;1;10;0;4;3;0
0;36;0;0;1;0;2;4;0
0;32;3;1;5;0;1;5;0
1;21;0;0;12;0;2;4;0
0;30;0;1;1;0;2;5;0
1;34;0;0;1;4;2;13;0
0;51;0;3;1;13;2;10;0
0;55;0;1;12;0;1;6;0
0;43;0;1;5;0;2;0;0
0;37;3;0;1;0;2;2;0
1;28;0;0;5;0;4;1;0
0;39;0;1;5;0;2;3;0
0;35;0;1;1;0;1;10;0
0;26;0;0;1;0;2;10;0
0;68;0;1;1;0;2;0;0
0;46;0;2;10;0;2;3;1
0;21;0;0;1;0;2;4;0
1;23;0;0;5;0;2;5;0
1;17;0;1;12;0;2;5;0
1;23;0;0;1;0;4;4;0
0;34;0;6;1;0;2;0;0
1;33;0;0;6;0;2;3;0
0;31;0;4;6;0;2;6;0
0;56;0;1;1;0;1;5;0
1;21;0;0;1;0;2;0;0
1;45;2;2;1;28;2;0;0
0;41;0;1;0;0;5;1;1
1;26;0;2;12;0;2;2;0
1;41;0;6;2;0;2;4;0
0;46;0;1;3;0;5;1;1
1;47;2;2;1;0;0;0;0
0;43;0;1;10;0;1;3;1
0;35;0;1;1;0;2;5;0
0;44;0;2;1;0;1;5;0
0;58;0;1;0;0;5;1;1
1;25;0;2;6;0;2;9;0
0;44;0;0;9;0;2;10;0
0;57;0;0;5;0;2;10;0
0;24;0;1;5;0;2;2;0
1;38;0;0;0;0;2;0;0
0;33;0;2;7;0;2;2;0
1;25;0;0;5;0;2;3;0
0;33;0;1;1;0;2;8;1
0;50;0;1;5;0;4;11;1
0;35;0;1;1;0;2;5;1
0;36;0;2;0;0;2;0;1
1;27;0;0;5;0;2;4;0
0;22;0;0;9;0;2;10;0
0;30;0;1;1;0;2;6;0
1;90;0;0;3;0;2;1;0
0;39;1;4;1;0;2;4;0
0;34;0;0;0;0;0;3;0
0;39;0;1;0;0;2;1;1
1;19;0;0;5;0;2;4;0
0;19;0;0;12;0;2;10;0
0;29;0;1;1;0;2;10;0
0;66;0;1;6;39;1;10;0
0;38;0;1;5;0;2;9;0
0;44;0;1;11;4;2;2;0
0;34;0;0;7;0;1;10;0
1;35;0;6;6;0;0;1;0
0;29;0;0;0;0;4;3;0
0;22;1;1;1;0;2;6;0
0;73;0;6;9;0;2;3;1
0;35;0;1;5;0;4;1;0
0;41;0;0;1;0;2;2;0
1;27;0;1;5;0;1;4;0
0;25;0;0;1;0;2;0;0
0;47;0;2;0;0;2;2;1
1;36;0;1;0;0;2;5;1
1;36;0;6;15;4;2;4;0
1;25;0;2;1;0;4;9;0
0;37;0;2;2;0;2;6;0
0;26;0;0;0;0;4;9;0
0;53;0;1;5;0;2;1;0
1;36;0;1;3;0;4;3;0
1;30;0;0;0;0;2;9;1
1;53;0;2;5;0;4;4;0
0;37;0;1;1;0;1;10;0
0;41;0;2;1;0;0;10;0
0;53;0;1;0;0;2;2;0
0;23;0;0;5;0;2;4;0
0;28;0;1;1;0;2;7;0
0;53;0;1;12;0;4;4;0
0;32;0;1;1;0;2;6;1
1;33;0;0;0;0;2;0;0
1;27;1;0;1;21;2;5;0
0;52;0;1;9;0;2;10;1
0;31;0;1;5;0;2;0;0
1;27;0;0;6;0;2;1;1
1;44;0;1;1;0;2;2;0
0;37;0;1;3;0;1;3;0
0;39;0;1;1;0;2;10;0
1;18;1;0;14;0;2;5;0
0;42;0;1;1;0;2;2;1
0;49;0;1;0;0;2;10;1
1;35;1;2;1;0;2;2;0
0;43;2;1;1;0;2;6;0
0;43;0;1;10;0;2;3;1
0;31;0;1;5;0;2;10;1
0;27;0;0;0;0;2;4;0
1;46;0;2;5;0;3;0;0
0;54;0;1;1;0;2;5;0
0;37;1;1;5;2;2;0;1
0;53;0;1;5;0;4;11;1
0;26;2;0;5;11;2;0;0
0;59;0;1;10;0;5;3;1
0;36;1;4;5;0;3;0;0
0;32;0;1;1;0;2;8;1
0;53;0;1;3;0;4;3;1
1;26;1;0;1;0;2;0;0
1;35;0;5;1;0;2;4;1
1;48;2;2;1;0;2;1;0
0;30;1;4;5;0;4;2;0
0;38;0;1;14;0;2;10;1
1;58;0;1;1;0;1;1;1
0;44;4;3;1;8;2;6;0
1;30;0;4;9;0;2;3;0
0;68;0;1;1;0;1;1;0
1;26;1;0;0;0;4;3;0
1;26;0;0;0;0;4;3;0
0;41;0;1;15;4;2;8;0
0;48;0;2;0;0;2;1;0
1;55;0;2;1;0;2;5;0
0;41;0;1;2;0;2;10;1
0;52;0;1;1;0;2;5;0
0;31;0;1;1;0;1;10;1
0;54;0;1;9;0;4;11;1
1;31;0;4;3;0;1;9;0
0;31;0;1;0;0;5;1;1
0;47;0;1;1;0;2;10;1
0;40;0;1;9;0;2;3;1
1;46;0;2;5;0;0;0;0
1;45;0;2;1;0;2;8;0
1;39;0;0;12;4;2;4;0
1;34;0;0;5;0;4;0;0
1;56;0;0;5;8;2;0;0
1;47;4;4;1;5;2;3;0
1;35;0;1;5;0;2;4;1
0;25;0;1;5;13;2;10;0
1;43;0;4;0;0;4;3;0
0;59;0;1;0;0;2;5;1
0;63;0;1;7;0;2;6;1
1;32;0;3;5;0;2;6;0
0;43;0;1;9;0;5;1;1
1;27;0;0;1;0;2;0;0
0;21;0;0;14;0;2;2;0
0;44;0;2;5;0;3;1;1
0;40;0;1;1;0;1;10;0
1;65;0;6;1;0;2;0;0
0;50;0;1;5;0;2;0;1
0;51;0;0;3;0;0;3;1
1;44;1;2;5;0;3;0;0
1;20;0;0;5;0;2;5;0
0;29;0;0;9;0;2;1;0
0;50;0;1;9;0;2;10;1
0;50;0;1;1;0;4;1;1
0;43;0;1;12;0;2;0;0
1;23;0;0;0;0;2;9;0
0;41;0;1;1;0;2;6;0
0;58;0;1;0;0;1;7;0
0;50;0;1;9;0;0;3;0
0;37;0;1;0;0;1;10;1
0;21;0;0;1;0;2;7;0
1;33;0;1;1;0;2;5;0
1;52;0;2;5;0;2;0;0
0;47;0;1;1;0;2;6;0
0;45;0;0;0;0;1;5;1
0;34;0;1;5;0;2;10;1
0;39;0;1;5;11;2;5;1
1;31;0;2;5;0;2;4;0
1;45;0;2;5;0;2;9;0
0;45;0;1;9;0;1;11;0
0;34;0;0;1;0;2;8;0
0;27;2;3;2;3;2;5;0
1;37;0;2;1;0;2;5;0
1;20;1;0;1;0;2;0;0
0;32;0;0;0;0;2;1;1
0;24;0;0;15;4;2;2;0
0;39;0;1;1;0;2;2;0
1;18;0;0;5;0;2;5;0
0;62;0;1;5;0;1;7;0
1;24;0;4;0;0;2;1;0
0;37;0;1;1;0;2;6;0
1;46;0;6;0;0;2;0;0
0;44;0;2;1;0;2;10;0
0;53;0;0;1;0;2;5;1
0;25;0;0;0;0;2;2;0
0;24;0;0;0;0;2;5;0
0;61;0;1;1;0;2;6;0
1;45;0;2;3;0;4;3;0
0;33;0;0;5;0;1;10;0
0;48;0;1;0;0;2;3;1
0;26;3;0;1;0;4;2;0
0;68;0;1;0;0;2;5;1
1;24;0;2;1;0;2;11;0
1;31;0;0;0;0;4;3;0
1;55;0;2;5;0;2;4;0
1;46;0;2;6;0;2;5;0
0;58;0;2;0;0;2;1;0
1;56;0;6;1;0;2;4;0
0;45;0;0;0;0;3;0;1
0;24;0;0;0;0;2;1;1
0;35;2;2;1;0;4;7;0
0;51;0;1;1;0;2;9;1
0;47;0;1;10;0;2;3;1
1;17;0;0;2;0;2;0;0
1;21;1;0;12;0;2;3;0
1;45;0;0;0;0;2;3;1
0;42;0;1;1;0;2;5;1
1;56;1;6;14;0;2;4;0
0;39;0;1;1;0;2;2;0
1;31;4;0;7;4;2;8;0
0;20;0;0;5;0;3;9;0
0;65;0;1;11;0;1;7;0
0;44;0;1;5;0;2;3;0
0;33;0;1;1;0;2;10;0
0;25;0;1;0;0;2;3;1
0;38;0;1;1;0;2;1;0
0;31;0;0;12;0;4;6;0
0;33;0;1;0;0;1;5;0
1;49;0;2;1;0;1;4;0
1;28;0;0;1;0;2;1;0
0;29;0;1;1;0;2;10;0
0;23;0;0;9;0;2;4;0
0;37;0;1;0;0;1;3;1
0;52;0;0;5;0;2;3;1
0;27;0;0;1;0;2;8;0
0;47;0;1;5;0;2;10;1
1;21;0;0;1;0;2;0;0
1;41;2;1;0;11;3;0;1
0;61;0;1;5;0;2;0;1
0;32;2;1;0;0;2;3;1
0;21;0;0;5;0;2;5;0
0;63;0;1;14;0;2;5;1
0;34;0;1;5;0;2;4;0
0;21;0;0;6;0;0;9;0
1;44;0;2;1;0;2;4;0
0;26;2;0;0;27;2;1;0
0;36;0;1;3;0;2;1;1
0;52;2;1;1;11;2;2;0
0;44;0;1;0;0;1;5;0
1;42;0;1;1;0;2;3;0
0;31;0;0;0;0;2;3;0
0;30;1;0;5;0;2;10;0
1;23;0;0;5;0;2;3;0
1;81;0;6;15;0;0;4;0
1;38;2;2;12;20;2;8;0
1;21;0;0;5;0;2;1;0
0;28;0;1;1;0;4;10;0
1;34;0;0;0;0;2;1;0
1;47;0;0;1;0;2;4;0
0;36;0;1;1;0;2;10;0
0;27;0;0;1;0;2;6;0
1;56;0;0;0;1;2;3;0
1;42;0;2;5;0;0;0;0
0;43;0;2;1;0;2;10;0
1;53;0;2;1;32;2;8;0
1;58;0;2;1;0;2;5;0
0;19;0;0;14;22;2;4;0
0;37;0;1;1;0;2;1;1
1;41;0;2;5;0;1;3;0
1;31;0;4;7;0;2;10;0
0;31;0;1;0;0;2;3;0
0;53;0;1;1;0;4;0;0
0;19;0;0;5;0;2;5;0
0;56;0;1;8;0;2;3;1
1;55;0;1;5;0;3;0;1
1;51;0;1;11;0;2;10;0
1;62;0;0;5;0;2;0;0
0;43;0;1;5;0;2;5;1
0;28;0;1;1;0;4;10;0
0;46;0;1;1;0;2;1;1
0;62;0;1;0;0;0;3;0
1;57;0;6;1;0;4;4;0
1;60;0;1;0;0;4;3;1
0;23;0;0;5;0;3;2;0
0;47;0;1;5;0;2;5;1
1;21;0;0;5;0;2;0;0
0;51;0;1;1;0;2;2;0
0;61;0;1;1;0;4;2;0
1;52;0;1;0;0;1;0;1
0;76;0;1;0;0;2;1;0
0;24;0;0;5;0;2;2;0
0;31;0;0;0;0;1;10;0
0;43;0;1;0;0;2;1;1
1;58;3;6;5;0;3;3;0
1;19;0;0;14;0;2;0;0
1;44;0;2;5;0;2;1;0
0;41;0;0;5;0;4;3;0
0;21;2;0;5;36;2;5;0
0;40;1;2;1;0;2;2;0
0;25;0;0;5;8;2;4;0
1;62;0;6;8;10;4;3;0
0;42;0;1;1;0;2;10;0
0;35;0;0;9;0;2;9;0
1;19;0;0;1;0;2;5;0
1;60;0;1;1;0;2;4;0
0;20;4;0;1;5;2;5;0
0;23;0;1;6;0;2;2;0
1;18;0;0;1;0;2;0;0
0;40;0;1;5;0;2;1;1
1;19;0;0;5;0;2;4;0
1;51;0;2;1;0;2;3;0
0;41;0;1;0;0;4;11;0
1;18;0;0;12;0;2;4;0
1;41;1;3;5;0;2;5;0
1;27;0;0;5;0;2;1;0
1;71;0;2;15;0;1;10;0
0;25;0;1;14;22;2;8;0
1;73;0;2;1;0;2;4;0
0;45;0;1;5;0;2;4;0
0;25;0;1;5;0;2;5;1
1;50;0;1;1;0;2;3;0
0;44;0;1;1;16;2;6;0
1;44;0;2;9;1;4;11;0
0;49;0;1;1;0;2;10;1
0;44;0;1;5;0;5;1;1
1;42;0;2;1;0;3;0;0
1;20;0;0;1;0;2;13;0
1;66;0;6;1;0;2;9;0
0;19;0;0;5;0;2;1;0
0;60;0;1;5;0;2;10;0
0;46;0;4;9;0;2;3;0
0;42;0;2;9;0;2;10;0
1;59;0;2;5;31;2;1;0
0;58;0;1;6;0;2;1;1
1;47;0;2;1;0;2;0;0
0;58;0;1;5;0;2;9;0
0;19;0;0;2;0;2;7;0
0;28;0;1;5;0;2;9;0
1;37;3;4;1;0;2;3;0
0;30;0;1;1;0;2;10;0
0;36;0;2;5;0;2;3;0
0;45;0;2;2;0;2;6;1
1;59;0;1;7;0;2;4;0
0;45;0;1;5;0;2;2;0
1;53;0;2;8;0;4;3;1
1;37;0;2;1;0;2;5;0
1;26;0;0;5;0;2;5;0
0;53;0;1;4;0;4;10;0
1;44;0;1;1;0;0;4;0
0;27;0;0;0;0;2;10;0
0;22;0;0;5;0;2;10;0
0;41;0;2;1;0;2;6;0
0;53;0;1;1;0;2;8;0
0;58;0;1;1;0;2;1;0
0;32;0;1;0;0;2;3;1
0;32;0;1;5;4;2;2;0
1;47;0;1;3;0;2;3;1
0;27;0;1;1;0;2;7;0
0;25;0;0;5;0;2;2;0
1;40;1;2;12;0;2;8;0
0;36;0;1;5;0;1;5;0
0;23;0;0;1;0;4;6;0
0;44;1;1;4;0;2;8;0
0;19;0;0;1;0;2;10;0
0;42;0;0;0;0;2;5;0
0;60;0;1;5;0;1;7;0
0;41;0;1;1;0;2;5;1
1;45;2;0;1;0;3;6;0
1;52;2;2;3;0;0;3;0
0;28;0;0;8;0;2;0;0
0;83;0;2;1;0;5;5;0
0;17;0;0;2;0;2;4;0
0;27;0;0;9;0;2;10;0
0;35;0;0;9;0;1;7;0
1;40;0;0;5;0;2;0;0
1;23;0;1;6;0;2;5;0
0;51;1;1;2;0;4;2;0
0;51;0;1;15;4;2;4;0
1;28;0;0;1;0;2;1;0
0;53;0;1;1;9;2;4;1
1;29;0;0;0;8;2;0;0
0;19;0;0;1;0;2;10;0
1;30;0;3;0;0;2;5;0
1;23;1;0;7;21;2;8;0
0;66;0;1;0;0;2;5;1
0;27;0;0;2;0;2;10;0
0;35;1;1;1;0;2;8;0
0;17;0;0;14;0;2;2;0
0;27;0;0;1;0;2;8;0
0;27;0;0;10;0;2;3;0
1;44;1;1;0;0;4;11;1
0;64;0;1;1;0;2;6;0
1;62;0;6;1;0;5;5;0
0;26;0;1;5;0;2;5;0
0;40;0;4;1;0;2;8;0
0;40;0;1;8;0;2;3;1
1;35;0;2;1;0;2;0;0
0;25;2;0;0;18;2;3;0
1;52;0;6;5;0;4;0;0
1;46;0;1;5;0;2;0;1
0;30;3;1;1;0;2;10;0
0;52;0;1;5;0;2;1;1
0;28;4;0;1;0;2;6;0
1;17;0;0;12;0;2;4;0
1;46;1;0;5;0;0;4;0
0;45;0;2;0;0;2;1;1
1;21;0;0;5;0;2;3;0
1;18;0;1;1;0;1;4;0
0;17;0;0;2;0;2;4;0
1;90;1;2;5;0;2;5;0
0;23;0;0;5;0;2;10;0
0;41;0;1;0;0;2;3;1
0;19;0;0;5;0;1;7;0
0;69;0;1;1;0;2;6;0
1;23;0;0;6;0;3;1;0
0;28;0;0;5;0;2;9;0
0;37;0;1;6;0;2;5;1
0;57;0;1;1;0;2;5;0
0;30;1;0;5;0;4;11;0
1;48;0;4;1;0;2;0;0
1;73;0;6;1;0;2;4;0
0;25;0;0;11;4;2;8;0
0;33;0;0;3;0;2;1;1
0;36;0;1;1;0;2;8;0
0;28;0;1;1;0;2;10;0
1;57;0;2;1;0;2;4;0
1;31;1;0;5;0;2;4;0
1;40;1;2;1;0;0;4;0
1;32;0;0;5;0;2;3;0
1;26;1;0;1;2;2;0;0
1;27;0;4;5;0;5;5;0
1;17;0;0;12;0;2;4;0
1;29;0;0;5;0;2;10;0
1;18;0;0;2;0;2;4;0
0;20;0;0;5;0;2;5;0
1;18;0;0;5;0;0;4;0
1;56;1;0;1;0;2;4;0
1;40;0;4;5;0;2;4;0
0;46;0;2;5;0;2;1;0
1;53;0;6;5;0;2;1;0
0;50;0;1;3;0;2;1;1
0;23;0;0;2;0;2;2;0
0;40;0;3;0;0;2;1;1
0;54;0;1;5;0;5;6;1
1;45;0;2;5;0;2;1;0
0;53;1;1;1;0;4;6;1
1;50;0;2;0;0;4;1;1
0;40;0;1;0;0;5;10;0
0;36;0;0;3;0;0;3;0
0;25;0;0;6;0;1;5;0
0;29;0;1;1;0;2;8;0
0;29;0;0;0;0;2;7;0
1;22;0;0;0;0;2;5;0
1;56;1;2;0;19;2;3;0
0;60;0;1;3;0;4;1;1
0;37;0;1;1;0;2;8;0
1;53;0;2;7;0;2;8;0
1;23;0;0;5;0;0;0;0
1;18;0;0;1;0;2;13;0
1;36;0;2;5;0;2;5;0
0;67;0;1;1;0;5;1;1
0;31;0;0;1;0;2;2;0
0;26;0;1;0;0;2;5;1
1;18;2;0;2;0;2;0;0
1;45;1;2;3;0;4;3;0
0;64;0;1;2;0;2;5;0
1;26;0;0;1;0;2;5;0
1;53;0;2;5;0;2;3;0
0;27;0;0;1;24;2;2;0
0;32;3;2;5;0;2;8;0
1;49;0;2;1;0;1;1;1
0;59;0;1;12;0;2;10;1
0;44;0;1;3;0;2;3;1
0;61;0;1;1;0;1;7;0
1;46;0;4;1;0;0;0;0
0;32;0;0;1;0;2;0;0
1;29;0;0;1;0;2;5;0
0;48;0;0;3;0;2;1;0
1;32;0;2;5;0;2;1;0
1;21;0;0;1;0;2;2;0
0;50;0;1;10;0;1;3;1
0;44;0;1;3;0;4;3;1
1;51;0;4;1;0;2;0;0
0;42;0;1;1;0;2;10;1
1;27;0;0;0;0;2;11;0
0;70;0;1;1;0;1;1;0
1;33;0;2;1;0;2;1;0
0;65;0;1;1;0;1;7;1
0;32;0;1;1;0;2;10;0
1;30;0;2;5;0;2;3;0
0;43;0;1;5;0;5;1;0
0;31;0;0;4;0;2;4;0
1;64;1;2;0;0;3;0;0
0;37;4;4;5;0;4;11;0
0;49;0;2;1;0;1;5;0
0;29;0;0;2;0;2;8;0
0;35;0;2;1;0;4;1;0
0;37;0;1;6;0;2;3;0
0;42;0;1;3;0;0;3;1
0;23;0;0;6;0;2;5;0
1;35;1;0;1;0;4;4;0
0;29;0;1;9;0;0;11;1
1;23;0;0;5;0;2;4;0
0;45;0;0;0;0;2;3;0
0;38;0;0;1;0;2;2;0
1;23;0;0;1;0;2;5;0
0;39;2;0;0;10;1;5;0
0;45;0;1;3;0;2;1;1
1;68;0;2;6;0;2;1;0
0;60;0;2;9;0;3;3;1
0;41;1;4;14;0;2;10;0
0;48;0;2;1;0;2;10;0
0;33;0;1;1;0;2;8;0
0;48;0;1;9;0;2;10;0
1;23;0;0;5;0;4;0;0
0;26;0;1;4;0;2;10;0
0;55;0;1;0;0;5;1;1
0;35;0;1;3;0;0;3;0
0;52;0;1;5;0;2;1;1
1;46;0;4;1;0;0;0;0
1;18;0;0;1;0;2;4;0
0;62;0;2;1;0;4;6;0
1;22;0;0;5;0;2;6;0
1;40;0;1;5;0;2;0;1
0;26;0;1;5;0;2;5;0
1;35;1;3;6;0;2;5;0
1;25;2;0;1;0;1;5;0
0;41;1;1;5;0;2;10;1
0;59;0;1;0;25;2;2;1
0;37;0;1;1;0;2;10;0
0;38;0;1;5;0;2;10;0
1;23;0;1;6;5;2;4;0
0;67;0;6;3;0;1;3;1
1;60;0;2;0;0;2;3;1
0;39;0;1;0;0;5;3;1
0;32;0;1;1;0;1;6;1
1;26;0;0;0;0;2;3;0
1;39;0;2;1;0;2;9;0
1;28;0;0;5;0;2;0;0
1;29;0;2;2;0;2;10;0
0;43;0;1;9;0;2;10;0
0;23;0;0;5;0;2;9;0
0;32;0;1;0;0;2;5;1
1;33;0;1;5;0;1;3;1
1;45;1;2;1;0;2;4;0
0;48;0;2;1;0;2;10;0
0;43;0;1;10;0;4;3;1
0;50;0;1;1;0;1;6;1
0;63;0;0;0;0;2;9;1
0;55;0;1;1;0;2;10;1
1;22;0;0;0;0;2;1;0
0;32;0;0;1;0;1;4;0
0;27;0;1;6;0;2;1;0
1;22;0;0;0;0;2;5;0
0;44;0;2;1;0;2;6;0
1;34;0;4;1;0;2;4;0
1;28;0;0;1;0;2;8;0
1;40;0;1;3;0;2;3;1
0;45;0;1;5;0;2;6;0
0;17;0;0;12;0;2;4;0
0;53;0;1;14;0;1;10;0
0;58;0;1;6;0;2;10;1
0;55;0;0;1;0;1;10;0
0;44;0;0;9;0;4;10;0
0;40;0;1;1;0;1;10;0
0;58;0;1;3;0;1;1;0
0;38;0;1;1;0;2;10;1
1;62;1;0;4;0;2;13;0
0;31;0;1;9;0;2;10;0
0;31;0;1;2;4;2;10;0
0;30;0;0;1;0;2;1;0
1;37;0;2;1;4;2;0;0
0;38;0;0;1;8;4;10;0
0;58;0;1;14;0;4;7;0
0;30;0;1;0;0;2;1;1
1;28;0;0;9;0;2;3;0
1;46;0;2;5;0;2;1;0
1;34;0;0;0;0;2;9;0
0;39;0;2;5;0;5;10;0
1;61;0;6;5;0;5;5;0
1;30;0;2;9;0;1;8;0
1;31;0;4;1;0;2;4;0
0;21;0;0;1;0;2;0;0
0;50;0;1;1;0;2;8;0
0;47;0;0;1;0;2;0;0
0;20;0;0;1;0;2;2;0
1;23;0;0;0;0;2;4;0
1;46;0;4;15;4;2;4;0
0;20;0;0;1;0;2;2;0
0;33;0;1;0;0;2;5;1
1;30;0;0;5;0;2;0;0
1;43;0;2;5;0;4;11;0
0;23;0;0;5;0;2;2;0
0;25;0;0;5;0;2;0;0
1;50;0;1;1;0;2;3;1
