ZIP;AGE;GENDER;INCOME;STATE;RAMNTALL;NGIFTALL;MINRAMNT
81212;61;1;2000;30;30;2;10
95409;81;3;5000;0;114;14;5
32808;44;1;4000;1;84;10;5
95215;77;0;1000;0;71;10;2
60103;49;0;4000;6;85;20;2
29687;46;0;3000;15;137;18;5
31321;69;0;1000;14;79;11;3
54403;26;0;6000;11;38;8;3
75080;76;4;5000;8;47;11;3
54616;61;1;3000;11;129;12;5
60652;54;1;2000;6;100;5;5
49107;70;0;1000;5;100;14;3
34683;35;0;3000;1;186;9;5
80030;79;1;1000;30;126;10;5
60013;56;0;5000;6;40;2;20
60004;77;0;6000;6;104;10;5
93060;79;1;5000;0;141;21;1
62226;72;3;3000;6;160;16;2
29615;91;1;2000;15;50;3;5
61760;88;1;6000;6;200;5;25
46214;83;1;2000;2;84;9;5
84067;77;1;4000;4;26;2;6
53217;66;0;4000;11;99;7;7
34231;69;1;3000;1;81;22;2
37642;30;0;2000;27;55;3;5
48186;23;1;5000;5;28;2;8
78501;41;0;2000;8;140;15;5
30904;40;1;5000;14;166;12;5
57760;62;0;2000;16;36;5;5
31411;42;1;6000;14;15;1;15
48083;42;0;5000;5;15;1;15
55304;82;0;5000;3;41;13;3
30312;88;1;1000;14;481;16;5
75964;46;1;5000;8;79;16;3
35769;55;1;2000;13;87;9;3
75844;74;0;4000;8;51;2;23
29485;74;1;6000;15;375;9;25
98032;50;1;5000;10;58;7;5
85301;66;0;5000;19;50;10;5
83835;58;0;4000;34;20;1;20
48842;68;1;1000;5;15;1;15
92663;96;1;5000;0;32;6;3
81122;66;0;2000;30;168;14;5
85741;56;1;2000;19;112;9;5
64601;62;1;4000;7;20;1;20
38116;50;1;2000;27;40;2;20
48323;74;1;7000;5;70;14;2
73115;70;1;4000;22;74;8;5
32720;57;1;2000;1;102;11;3
48850;79;1;1000;5;65;4;10
33565;55;1;4000;1;46;6;5
29742;63;1;3000;15;20;1;20
30043;48;1;4000;14;43;6;3
78140;34;1;3000;8;25;3;5
32179;28;1;3000;1;33;3;3
92651;59;1;6000;0;121;6;15
73013;46;1;6000;22;20;1;20
49254;28;1;2000;5;55;5;10
28314;51;1;6000;9;41;11;2
97009;43;0;4000;18;430;18;10
98502;72;1;2000;10;40;3;10
71072;76;1;4000;21;23;1;23
89801;33;1;5000;20;20;1;20
63628;62;0;3000;7;213;13;6
94591;55;0;6000;0;88;6;10
55944;68;1;6000;3;363;15;10
78242;39;1;1000;8;25;2;5
76020;40;1;5000;8;91;9;5
40160;44;1;3000;17;26;2;10
53901;51;0;2000;11;60;5;5
88201;91;0;3000;26;155;12;1
33180;73;1;7000;1;47;3;10
47001;39;1;6000;2;70;3;20
97007;57;0;1000;18;92;6;10
48015;36;1;1000;5;32;2;10
81503;63;1;5000;30;252;10;3
77006;43;0;7000;8;109;6;5
91745;61;0;6000;0;198;21;3
30034;48;1;4000;14;28;1;28
98953;43;1;1000;10;81;10;3
53097;36;1;4000;11;40;4;5
85041;38;0;5000;19;40;3;10
85373;78;1;4000;19;220;15;3
88005;74;0;2000;26;72;10;3
48039;35;0;4000;5;49;4;10
60482;66;0;1000;6;112;10;5
63304;66;0;7000;7;15;1;15
78228;43;1;5000;8;61;5;5
33024;70;1;5000;1;81;17;3
94118;85;0;5000;0;165;10;5
39160;66;1;3000;29;162;12;6
63051;48;1;2000;7;63;5;5
33175;67;0;7000;1;51;4;5
90043;59;1;4000;0;58;4;10
93727;58;1;2000;0;135;6;10
97202;72;1;3000;18;15;1;15
79927;75;0;4000;8;220;12;10
37830;77;1;5000;27;58;4;10
37645;75;1;3000;27;426;42;3
91767;86;1;3000;0;33;4;5
77091;57;1;4000;8;45;2;20
85745;77;0;3000;19;25;2;10
48118;89;1;2000;5;131;16;2
78028;38;0;4000;8;30;3;10
47201;44;1;4000;2;30;2;10
62349;51;0;3000;6;82;6;10
77021;88;0;1000;8;50;5;5
95670;62;1;5000;0;35;6;5
95829;64;1;4000;0;47;6;5
32174;82;1;5000;1;69;13;3
98812;74;0;3000;10;226;18;5
30043;40;0;5000;14;87;15;2
59404;72;0;1000;28;85;12;3
94501;38;0;5000;0;220;9;10
92231;70;0;1000;0;15;1;15
48184;71;1;5000;5;159;16;5
90405;31;0;5000;0;20;2;5
74047;62;1;5000;22;54;7;2
98225;85;0;1000;10;37;3;10
53228;72;0;2000;11;81;11;3
92082;68;1;6000;0;26;2;10
37362;37;1;2000;27;76;18;2
36558;60;0;3000;13;121;6;5
32205;74;1;1000;1;30;6;3
67637;71;1;2000;24;107;9;2
48045;90;0;6000;5;121;14;1
54935;46;1;5000;11;24;2;4
90723;86;0;2000;0;129;10;5
30518;35;1;4000;14;25;1;25
39208;93;0;2000;29;113;17;2
48067;78;1;3000;5;35;4;5
98032;68;0;4000;10;20;1;20
95973;78;0;5000;0;90;16;3
97045;47;1;5000;18;46;3;10
61550;50;0;4000;6;44;5;6
95125;58;1;4000;0;28;5;3
34239;39;1;7000;1;43;9;3
54016;42;0;3000;11;45;2;15
32117;58;0;1000;1;75;3;25
4444;76;0;4000;49;144;18;5
54235;72;1;1000;11;101;19;2
76140;54;0;4000;8;49;5;6
35601;76;0;5000;13;360;13;10
48854;46;1;7000;5;258;25;5
48197;63;1;7000;5;53;1;53
95120;52;1;6000;0;77;8;5
60714;77;0;3000;6;36;4;3
54724;73;1;1000;11;74;12;3
91750;50;0;4000;0;15;1;15
27546;70;1;3000;9;82;21;1
52136;84;1;1000;12;725;29;5
78412;74;1;3000;8;59;6;5
37923;46;1;7000;27;234;15;10
87544;54;1;5000;26;25;1;25
60068;63;1;6000;6;55;18;2
27707;62;1;7000;9;15;1;15
76457;30;1;2000;8;35;3;5
95306;72;1;1000;0;126;12;3
97132;47;0;4000;18;212;12;10
92627;89;0;4000;0;64;7;3
70816;32;0;6000;21;30;1;30
60659;69;0;4000;6;116;8;10
92335;45;0;4000;0;212;23;3
33322;82;1;4000;1;125;18;2
28139;56;1;3000;9;102;9;5
71201;73;0;4000;21;288;12;10
92115;48;0;5000;0;270;18;1
75228;66;1;5000;8;417;34;5
33034;34;1;2000;1;26;2;5
86441;70;1;1000;19;307;33;5
98802;62;1;7000;10;60;4;10
67460;80;1;2000;24;20;1;20
63127;74;0;6000;7;112;8;5
77011;61;0;5000;8;158;10;6
41659;77;0;7000;17;70;12;5
48328;71;1;5000;5;150;12;5
67301;86;1;5000;24;51;7;3
37659;58;1;5000;27;144;11;10
62629;60;1;6000;6;42;4;10
38023;34;1;5000;27;27;6;3
97524;86;1;5000;18;143;42;2
33040;66;0;6000;1;57;5;10
48827;70;0;5000;5;119;7;10
92127;51;1;3000;0;77;7;5
52314;68;0;6000;12;85;7;5
46755;36;0;7000;2;36;3;5
60411;68;0;1000;6;54;11;3
60174;44;0;3000;6;33;5;3
60402;73;1;4000;6;204;19;3
27263;36;0;4000;9;25;2;5
90740;75;1;6000;0;128;12;3
63031;50;0;5000;7;310;6;15
58103;49;1;7000;32;428;25;5
98241;46;0;6000;10;70;3;10
32907;73;1;5000;1;80;10;5
33317;93;1;2000;1;124;26;2
78758;76;1;3000;8;110;6;10
90277;43;0;6000;0;107;5;15
28216;75;1;1000;9;74;7;5
33313;36;1;3000;1;46;7;3
95628;64;1;4000;0;57;5;5
65807;40;1;2000;7;188;32;2
60302;80;1;7000;6;82;8;5
61047;41;1;3000;6;124;12;5
35771;56;3;5000;13;62;4;10
60645;85;0;1000;6;111;10;7
71477;48;0;3000;21;35;4;5
32702;82;1;1000;1;140;23;2
40336;51;0;4000;17;55;8;3
75209;76;1;4000;8;65;7;5
94501;84;0;2000;0;471;47;5
55014;83;1;6000;3;148;12;5
95050;85;0;5000;0;26;2;10
97524;80;1;3000;18;123;19;3
66604;73;0;4000;24;116;18;5
80231;48;0;7000;30;20;1;20
37221;51;0;5000;27;312;7;20
91316;70;0;1000;0;40;2;20
95838;42;1;2000;0;45;2;20
75407;74;1;3000;8;44;5;5
78164;52;1;3000;8;60;4;5
68701;72;1;1000;33;191;25;3
63366;41;0;5000;7;121;9;5
54455;76;0;5000;11;37;4;5
75241;70;0;5000;8;43;4;5
72764;80;1;1000;25;117;16;4
92405;77;1;2000;0;115;7;5
92567;83;0;5000;0;135;18;5
95030;78;1;4000;0;105;13;3
55448;51;0;4000;3;82;10;3
40031;51;0;7000;17;167;18;5
85257;80;0;1000;19;85;4;10
27856;70;1;6000;9;224;25;5
46148;60;0;7000;2;45;3;3
96743;47;0;5000;31;58;4;10
34667;81;0;1000;1;227;24;5
30084;32;0;5000;14;61;7;5
33309;72;1;3000;1;164;15;5
53545;54;1;6000;11;37;3;10
46385;78;1;1000;2;25;2;10
68352;73;1;2000;33;220;16;10
50325;95;1;3000;12;118;24;2
28103;75;1;2000;9;40;2;10
46227;54;0;5000;2;101;6;5
49601;79;1;2000;5;159;11;5
48150;62;1;3000;5;35;2;15
48312;71;0;5000;5;50;2;25
89446;68;0;2000;20;77;8;5
60302;50;1;7000;6;112;16;3
32060;84;1;1000;1;374;15;10
94517;42;1;7000;0;44;10;3
63128;88;0;1000;7;103;20;5
73034;50;1;7000;22;36;3;5
35901;56;0;4000;13;50;4;10
98116;36;1;3000;10;71;7;5
92325;38;1;5000;0;254;12;6
31313;34;1;4000;14;15;1;15
95476;78;1;2000;0;135;22;1
77656;59;1;5000;8;90;12;3
35952;62;1;1000;13;83;9;3
92692;68;1;3000;0;106;12;5
99206;56;0;4000;10;37;3;5
91744;33;0;2000;0;42;4;5
60629;64;1;7000;6;322;22;0
33852;24;1;3000;1;30;2;15
89801;52;1;5000;20;31;3;5
75216;51;1;4000;8;75;15;3
60014;46;0;6000;6;70;7;5
85205;56;1;4000;19;45;8;4
78746;53;0;6000;8;55;6;3
32605;64;0;7000;1;115;12;2
37745;69;0;5000;27;52;5;5
81212;34;0;4000;30;102;11;5
32025;79;1;4000;1;53;6;3
37363;52;0;4000;27;35;7;5
46038;44;0;5000;2;96;11;3
90505;72;1;5000;0;20;3;5
80524;47;1;4000;30;84;10;3
71279;78;1;2000;21;110;10;5
93551;58;1;5000;0;110;12;5
60611;59;1;6000;6;214;22;1
96701;72;0;7000;31;82;7;3
95945;73;1;2000;0;95;7;5
68137;44;1;4000;33;135;21;3
40243;42;0;7000;17;86;14;3
76114;71;1;3000;8;33;7;3
32516;62;0;5000;1;20;1;20
76385;62;1;7000;8;28;4;5
84737;72;0;1000;4;45;3;5
91764;84;1;4000;0;112;7;10
90503;55;0;7000;0;70;7;5
98020;61;0;7000;10;30;2;10
34698;77;1;2000;1;210;23;5
39553;37;1;2000;29;30;2;10
95632;53;0;5000;0;127;9;10
93710;40;1;2000;0;119;11;3
54763;39;1;4000;11;20;2;5
94515;74;1;6000;0;55;3;10
95476;42;1;6000;0;38;4;5
73132;71;1;2000;22;25;2;5
76116;77;1;5000;8;52;4;10
94589;43;1;7000;0;70;6;5
34639;60;0;7000;1;15;1;15
66205;51;0;5000;24;79;10;3
78404;36;0;2000;8;197;18;5
27312;43;1;4000;9;180;11;5
97756;95;1;2000;18;64;4;10
49930;48;0;5000;5;31;3;5
37205;88;0;5000;27;64;6;10
55082;75;1;7000;3;90;18;1
87112;64;1;6000;26;50;3;10
36549;75;1;3000;13;26;2;10
53572;81;1;7000;11;15;1;15
78663;40;0;1000;8;71;4;10
63129;53;0;4000;7;635;30;10
48706;36;1;7000;5;72;6;5
42784;44;1;1000;17;144;15;3
94301;69;1;6000;0;150;14;5
76522;73;1;5000;8;110;10;3
31566;82;0;2000;14;247;24;3
39479;52;0;7000;29;116;11;5
63334;79;0;1000;7;77;24;2
71201;75;1;1000;21;105;10;5
29388;46;0;5000;15;44;4;5
37914;68;1;6000;27;25;2;10
29556;48;1;5000;15;25;1;25
90047;63;1;4000;0;34;4;5
70121;43;1;6000;21;48;4;3
32940;51;0;7000;1;124;17;2
34974;56;0;6000;1;36;4;5
71601;81;1;1000;25;134;13;3
97071;55;1;2000;18;172;16;7
90211;70;0;6000;0;94;8;5
95367;57;0;5000;0;100;5;10
93465;66;0;6000;0;70;3;10
47201;61;1;3000;2;162;18;3
39482;74;1;5000;29;91;12;5
95608;66;1;3000;0;65;7;5
53403;60;0;4000;11;309;28;3
78503;24;1;4000;8;20;1;20
95050;78;1;2000;0;229;12;10
59923;74;1;4000;28;60;4;5
56222;80;1;5000;3;53;11;2
64055;83;1;1000;7;130;9;5
78232;49;1;4000;8;20;1;20
33134;53;0;5000;1;30;3;5
29575;68;1;3000;15;25;1;25
48205;53;1;7000;5;276;19;5
80121;56;1;3000;30;15;1;15
37387;68;0;4000;27;20;1;20
29135;68;1;5000;15;197;21;3
81004;49;0;2000;30;125;26;2
97823;75;0;5000;18;122;13;3
53217;64;1;3000;11;105;9;5
47403;56;1;6000;2;56;6;6
87031;46;0;4000;26;20;2;5
76012;44;1;6000;8;46;4;5
48186;59;1;7000;5;278;10;10
75474;65;1;4000;8;141;15;5
75228;51;1;5000;8;57;3;12
91326;34;0;6000;0;30;2;10
98632;56;1;5000;10;247;20;5
78666;46;1;3000;8;32;4;5
98168;40;1;4000;10;246;16;5
97405;52;3;5000;18;60;3;5
36066;57;0;5000;13;26;2;10
48080;76;1;2000;5;133;14;5
40517;40;0;6000;17;97;5;5
90008;68;1;4000;0;59;6;5
97231;72;1;4000;18;120;9;5
92111;71;1;5000;0;246;15;5
86405;68;0;5000;19;20;1;20
92530;41;1;5000;0;40;2;20
33767;97;0;7000;1;105;11;5
98388;51;0;7000;10;20;1;20
93065;83;1;5000;0;122;17;3
95215;84;0;2000;0;20;1;20
46176;40;0;5000;2;113;17;3
46237;44;1;5000;2;207;21;5
65349;88;1;2000;7;92;10;5
49431;74;0;2000;5;81;11;5
60555;63;1;1000;6;135;17;4
29671;50;1;4000;15;36;3;6
98043;71;1;5000;10;25;2;10
48060;68;0;6000;5;75;13;5
60402;40;1;7000;6;142;9;5
73120;49;1;5000;22;66;7;5
78749;43;1;4000;8;122;18;5
92504;48;0;5000;0;42;5;5
95472;64;0;5000;0;108;5;6
30165;44;1;5000;14;67;5;10
96734;90;1;6000;31;146;16;5
70810;45;1;6000;21;130;14;3
94589;84;1;5000;0;150;13;10
93010;51;1;6000;0;85;6;10
98276;52;1;1000;10;82;25;2
33033;52;1;5000;1;97;11;5
47960;94;1;7000;2;161;18;3
32571;66;0;6000;1;57;8;3
27410;69;1;6000;9;25;2;10
48035;80;0;2000;5;42;9;3
30054;58;0;4000;14;25;2;10
36277;34;1;2000;13;50;4;10
80221;40;1;2000;30;41;5;3
35224;76;0;2000;13;55;7;3
73052;58;0;2000;22;15;1;15
70454;76;1;3000;21;300;16;5
60490;73;0;5000;6;70;16;2
30126;38;1;4000;14;28;5;3
95136;47;1;6000;0;26;2;10
93534;70;1;2000;0;20;4;2
98033;63;1;4000;10;111;13;3
60402;58;0;5000;6;149;9;5
79065;59;1;3000;8;133;10;5
35209;65;1;5000;13;29;6;3
91326;86;0;7000;0;77;15;3
77627;46;1;4000;8;60;5;5
98625;60;0;5000;10;84;5;10
46220;39;0;5000;2;96;17;3
37604;60;0;5000;27;104;12;5
30809;48;1;7000;14;244;13;5
89014;54;1;7000;20;63;12;4
76543;46;0;3000;8;188;14;3
32176;78;1;3000;1;82;6;5
90731;64;1;5000;0;97;7;10
90062;51;0;4000;0;15;1;15
71449;65;1;2000;21;62;8;5
30045;60;0;6000;14;82;12;5
37303;76;0;6000;27;172;22;3
53222;67;1;1000;11;115;13;5
46227;58;1;1000;2;59;6;5
34235;96;1;4000;1;80;19;3
39652;73;1;1000;29;81;9;5
70601;58;0;7000;21;87;9;3
94127;52;0;7000;0;121;9;5
62225;47;1;4000;6;133;13;3
48917;75;1;2000;5;59;12;3
37042;50;0;4000;27;175;10;5
92647;54;0;6000;0;163;12;3
72401;75;0;1000;25;72;20;2
98116;76;1;6000;10;154;21;3
80922;36;0;6000;30;106;10;3
81252;54;1;5000;30;84;10;3
57015;52;0;6000;16;131;18;3
67217;56;0;4000;24;57;12;3
33321;66;1;3000;1;86;17;3
85716;86;0;2000;19;126;17;3
36117;55;1;5000;13;76;5;10
54403;38;1;4000;11;70;6;10
27217;39;0;5000;9;82;15;3
98584;66;1;2000;10;117;9;5
53092;78;1;5000;11;32;3;5
92024;86;0;3000;0;61;14;4
33767;74;1;1000;1;50;4;5
30044;74;0;5000;14;75;12;3
72023;64;1;4000;25;56;7;5
91103;42;0;4000;0;75;4;15
47403;46;0;4000;2;122;9;10
71107;47;0;6000;21;163;15;3
34652;64;1;4000;1;46;7;3
77859;42;0;5000;8;30;2;15
83705;52;1;2000;34;35;2;15
28311;30;1;3000;9;29;3;5
34449;53;1;4000;1;122;16;3
97408;46;1;6000;18;40;3;10
78248;48;0;4000;8;15;1;15
53549;48;1;2000;11;48;6;5
95380;74;1;5000;0;86;15;3
35216;66;1;4000;13;25;1;25
78216;81;0;4000;8;132;19;0
90703;21;0;5000;0;90;10;5
28210;50;0;7000;9;25;1;25
32822;40;1;4000;1;149;19;3
40461;76;0;1000;17;132;17;3
56037;66;0;1000;3;34;4;3
29576;65;1;2000;15;113;11;5
48170;54;1;7000;5;30;2;10
32244;73;3;2000;1;125;11;5
48219;44;1;3000;5;15;1;15
73127;42;1;5000;22;15;1;15
34234;43;1;3000;1;93;11;3
54130;25;0;3000;11;114;10;3
32712;36;1;4000;1;110;9;2
55038;35;0;3000;3;25;2;10
78704;85;1;1000;8;94;14;5
33625;61;1;7000;1;87;7;5
91790;79;0;4000;0;250;11;10
80439;37;1;6000;30;125;6;20
77077;57;1;7000;8;39;6;2
84405;48;0;5000;4;95;10;3
77469;64;1;5000;8;133;15;5
46514;76;0;5000;2;101;10;3
91423;86;0;7000;0;50;3;5
92679;78;1;2000;0;188;20;3
94521;40;1;6000;0;40;6;3
95210;60;1;5000;0;27;3;5
55008;49;1;5000;3;225;10;5
80020;70;0;2000;30;74;14;1
32301;38;1;3000;1;182;13;5
95634;90;1;4000;0;150;16;5
34984;65;1;3000;1;86;9;5
64507;83;1;3000;7;120;17;3
92647;74;1;4000;0;181;23;3
80010;53;0;4000;30;20;1;20
32533;62;0;5000;1;122;14;5
33158;83;0;6000;1;39;7;3
92301;34;0;4000;0;44;6;3
40216;40;0;5000;17;27;4;5
92677;42;1;7000;0;171;16;3
48602;75;1;2000;5;182;36;3
63077;55;1;6000;7;76;5;10
95320;40;1;6000;0;100;4;25
28472;52;0;4000;9;30;6;3
34203;42;0;7000;1;25;2;10
33167;48;1;2000;1;15;1;15
61342;74;0;3000;6;205;13;5
28056;50;1;5000;9;109;12;3
77515;62;1;5000;8;88;12;5
96093;57;1;6000;0;50;3;10
48310;44;0;5000;5;33;5;3
28712;55;3;4000;9;100;18;3
80917;55;0;6000;30;138;9;10
37323;60;0;3000;27;46;11;3
85064;50;0;7000;19;20;1;20
55306;76;1;7000;3;139;17;3
91360;66;1;3000;0;30;2;10
30035;57;1;3000;14;157;10;5
89117;32;1;4000;20;45;2;15
80214;31;1;4000;30;94;6;10
95625;70;1;2000;0;127;9;5
33442;77;1;1000;1;91;5;15
55303;72;1;2000;3;237;19;8
78130;39;0;2000;8;33;2;16
78759;61;0;7000;8;140;9;10
50265;55;0;2000;12;215;10;5
48141;48;1;5000;5;50;5;5
77510;60;1;3000;8;48;5;5
64114;52;1;5000;7;140;7;15
90034;85;1;4000;0;248;18;3
50021;49;0;4000;12;20;1;20
60525;50;1;7000;6;75;5;5
62561;32;0;5000;6;20;1;20
53150;55;0;4000;11;140;14;5
94044;56;1;5000;0;109;16;3
91423;74;1;5000;0;114;8;5
62707;80;0;6000;6;20;1;20
95452;66;0;4000;0;467;22;5
70726;66;0;7000;21;120;16;5
28771;68;0;5000;9;59;5;5
55705;80;0;5000;3;77;22;2
77437;43;1;6000;8;148;14;5
28401;54;1;2000;9;20;1;20
97527;68;1;2000;18;52;10;5
74012;36;1;5000;22;57;6;5
90808;40;0;6000;0;80;4;10
92648;51;1;7000;0;50;2;10
92628;92;1;1000;0;591;50;5
31216;47;0;6000;14;60;10;3
97201;56;0;6000;18;108;5;15
72204;45;1;3000;25;185;15;5
97449;76;1;4000;18;170;22;4
33181;55;0;2000;1;73;12;2
36111;81;0;7000;13;543;7;50
61019;45;0;5000;6;86;6;10
73121;76;1;7000;22;175;22;4
60008;44;1;4000;6;61;10;5
94536;83;1;5000;0;377;28;10
94549;56;0;6000;0;50;5;5
78746;44;1;7000;8;231;12;10
49457;44;1;2000;5;100;6;10
53083;54;1;4000;11;51;5;0
82729;56;0;4000;35;970;34;13
78709;55;1;4000;8;185;12;5
95337;62;1;5000;0;25;1;25
60120;70;0;2000;6;30;3;5
32960;82;1;2000;1;48;8;2
65804;81;0;1000;7;46;4;10
53073;67;0;2000;11;65;7;5
95632;82;1;2000;0;182;21;3
32096;36;1;4000;1;35;3;5
90806;67;1;3000;0;28;3;8
30519;58;1;4000;14;35;2;10
40505;76;0;3000;17;254;14;10
30263;52;1;7000;14;110;11;5
32903;65;0;5000;1;54;5;10
90003;75;1;1000;0;59;8;5
94501;85;1;4000;0;32;2;15
92630;46;1;7000;0;49;9;3
97017;65;1;1000;18;22;3;5
95817;52;0;3000;0;240;7;10
55106;74;1;2000;3;169;15;5
95030;61;0;6000;0;30;2;10
93389;51;0;7000;0;112;6;5
56362;86;1;1000;3;273;15;5
97325;42;0;2000;18;142;8;10
27577;30;0;4000;9;77;5;7
53555;56;0;3000;11;84;8;5
33919;81;0;5000;1;135;9;5
90638;41;1;6000;0;52;4;10
75061;50;1;3000;8;15;1;15
80501;39;1;5000;30;75;4;10
28469;50;1;5000;9;30;2;10
78833;62;1;2000;8;153;11;3
94109;55;0;3000;0;50;2;25
50835;54;1;3000;12;35;6;3
77598;32;0;1000;8;37;5;5
39601;85;1;2000;29;59;11;3
92115;84;0;1000;0;426;9;25
95012;62;0;4000;0;75;10;3
94303;69;1;3000;0;428;39;0
60160;56;1;5000;6;315;14;5
66901;43;0;5000;24;62;6;5
95966;87;1;2000;0;96;29;2
98683;46;1;4000;10;95;11;3
40701;48;1;5000;17;102;8;5
70783;73;1;2000;21;236;31;0
60605;40;1;7000;6;70;2;35
51529;44;1;4000;12;112;15;5
62424;44;0;1000;6;47;5;5
78374;67;1;5000;8;53;6;5
91607;90;0;1000;0;168;21;5
37211;69;0;2000;27;102;16;3
46368;80;1;1000;2;46;4;5
62301;45;0;7000;6;47;3;10
60164;42;0;5000;6;70;3;20
75208;64;1;4000;8;251;15;10
49004;46;0;6000;5;42;4;5
77040;44;1;6000;8;55;2;25
60077;41;0;6000;6;15;1;15
60178;61;1;4000;6;43;3;13
95841;67;1;5000;0;90;5;5
33713;65;0;4000;1;20;1;20
33950;69;1;4000;1;46;9;3
33617;45;1;4000;1;269;38;1
48381;41;0;7000;5;20;1;20
48080;51;0;6000;5;67;7;5
63123;36;1;3000;7;43;13;1
34683;76;0;4000;1;96;14;4
85013;42;1;4000;19;89;15;3
63870;66;1;5000;7;276;46;3
85375;72;1;1000;19;79;13;5
94022;78;0;4000;0;128;13;5
27516;65;1;4000;9;60;4;5
38053;72;0;6000;27;193;16;5
39117;39;0;7000;29;32;2;15
71038;62;1;7000;21;38;3;10
49013;76;1;1000;5;120;11;5
33156;36;1;5000;1;37;5;5
97301;55;0;3000;18;26;2;10
81023;63;1;5000;30;229;11;15
97446;47;0;3000;18;63;5;5
99515;56;1;6000;23;20;1;20
95051;78;1;6000;0;198;11;10
87544;36;1;5000;26;45;3;10
92707;74;1;5000;0;303;27;5
77459;87;1;5000;8;375;33;5
78552;81;0;4000;8;127;12;5
94019;51;0;4000;0;53;5;5
27320;41;0;2000;9;15;1;15
48186;60;0;5000;5;20;1;20
91343;67;1;7000;0;37;3;5
52653;80;0;1000;12;81;12;3
97007;80;1;2000;18;26;2;10
91950;79;0;4000;0;67;9;3
48187;57;1;5000;5;55;3;10
98027;51;1;6000;10;104;8;3
32092;57;0;4000;1;70;5;10
76712;48;1;7000;8;25;2;5
60548;83;1;1000;6;89;9;5
38134;80;3;4000;27;70;23;2
40823;69;1;7000;17;60;5;10
98816;44;1;4000;10;20;1;20
30189;61;0;6000;14;55;3;5
73120;75;0;5000;22;32;4;5
30124;47;0;4000;14;270;17;5
69169;54;1;3000;33;191;26;3
98408;40;1;3000;10;34;5;3
33850;73;0;6000;1;187;16;5
49847;30;0;5000;5;61;14;2
78251;26;1;6000;8;19;2;3
86336;70;0;2000;19;25;1;25
60441;50;0;4000;6;30;2;10
92064;57;0;5000;0;75;6;5
30809;47;1;6000;14;78;11;5
62801;84;0;2000;6;197;27;3
55403;50;1;7000;3;54;7;5
77520;80;1;1000;8;85;8;3
38663;52;1;4000;29;67;6;5
91355;90;1;6000;0;238;21;5
32780;80;0;2000;1;97;10;5
34208;37;1;7000;1;25;2;10
40229;26;0;2000;17;20;1;20
28625;70;0;2000;9;55;4;10
39401;61;0;3000;29;172;8;5
66212;55;0;5000;24;79;11;3
54449;80;1;1000;11;15;1;15
48173;75;1;1000;5;23;7;3
28462;92;0;1000;9;101;12;5
95519;69;0;4000;0;65;14;2
32303;51;1;5000;1;110;13;5
32533;28;1;6000;1;79;11;5
70068;47;1;5000;21;47;13;2
90232;40;0;5000;0;72;5;10
31410;47;0;7000;14;167;15;5
61073;80;1;5000;6;143;20;3
54911;30;0;7000;11;47;6;3
75961;64;1;7000;8;249;32;3
93526;68;1;2000;0;105;4;20
46229;84;0;3000;2;189;23;3
32159;70;1;3000;1;26;3;6
33179;31;0;6000;1;28;3;3
76207;82;1;7000;8;25;1;25
28326;46;1;2000;9;85;6;10
38301;67;0;2000;27;25;1;25
33853;86;1;1000;1;15;1;15
48101;63;0;4000;5;41;3;5
65761;56;0;3000;7;321;16;3
98335;50;0;7000;10;182;21;3
78245;53;0;4000;8;430;41;3
71360;67;1;2000;21;30;3;5
91764;43;1;5000;0;52;5;10
39702;72;1;2000;29;148;12;3
90604;66;0;3000;0;218;21;5
50009;66;1;3000;12;45;4;5
91362;68;1;7000;0;80;13;3
94115;62;0;5000;0;15;1;15
32024;82;1;1000;1;95;3;25
64146;74;3;6000;7;218;14;10
92118;77;1;6000;0;123;10;5
65274;48;0;4000;7;124;15;5
90810;67;1;4000;0;50;2;20
94517;86;0;4000;0;42;4;10
85718;96;0;7000;19;131;14;5
85204;78;1;2000;19;125;14;5
87110;64;1;4000;26;97;17;3
95037;59;0;1000;0;44;4;10
63069;36;1;6000;7;45;4;5
77076;32;0;2000;8;15;1;15
92029;57;0;7000;0;65;5;10
60430;38;0;4000;6;31;3;5
96088;75;1;1000;0;95;21;2
59701;47;0;4000;28;47;4;5
28120;62;1;4000;9;158;14;5
85016;77;0;3000;19;180;17;4
77077;76;1;1000;8;94;19;1
94579;74;1;1000;0;133;9;5
91710;72;0;7000;0;92;4;20
63780;60;1;3000;7;196;26;1
71282;74;0;1000;21;25;1;25
90049;78;0;7000;0;160;10;5
49224;83;1;6000;5;97;11;3
53503;50;1;2000;11;22;3;5
62618;68;1;1000;6;89;5;10
53137;34;1;3000;11;161;13;5
54557;75;1;4000;11;174;17;5
64124;35;1;2000;7;101;10;3
65632;30;0;4000;7;42;8;3
85614;89;1;2000;19;433;15;5
63304;47;1;4000;7;35;3;5
95928;78;1;5000;0;162;12;5
93001;85;0;5000;0;125;8;5
92114;56;0;4000;0;124;12;3
46902;44;0;4000;2;36;3;5
79734;49;0;4000;8;40;2;17
72901;46;1;1000;25;45;3;5
28024;76;0;2000;9;173;35;3
68803;36;0;4000;33;34;6;3
46936;82;1;4000;2;40;4;3
20902;31;1;5000;38;36;3;7
77536;64;1;7000;8;540;42;3
33064;86;1;4000;1;70;15;2
92399;70;1;4000;0;46;4;5
82240;55;1;6000;35;45;3;15
90043;38;0;4000;0;200;13;5
95129;59;0;5000;0;49;5;5
